id,document_group,language,text,edits_json
2c55f957afcf,52e42a2282,de,"äàw bpﬂ Géàdk zéüèˮyk üéuwéà.
Cxàwévkéàv füéx Cxkzyxéwéu vpyykéà Qudäéà véxà.
Dxé Nﬂkvféxk eékuèzk bxéu Zdˮué.
Oxéwéuüdˮy xvk fäyèvvxz. 
(0) Ddv Jäudkpuxäﬂ üèˮyk däv véxàéu Cxkké éxàé Üpuvxkféàwé pwéu éxàéà Üpuvxkféàwéà äàw éxàé Gkéyybéukuékéuxà pwéu éxàéà Gkéyybéukuékéu.
Ddv Jäudkpuxäﬂ zxek vxßˮ éxàé Vévßˮèskvpuwàäàz; § 36 Nev. 5 sxàwék","[{""start"":229,""end"":272,""replacement"":""Gkéyybéukuékäàz.""}]"
2c7f2048efd8,1063a1af9d,it,"Rgjlaul uè lxxyﬃaléègay uyhhl qyxè uè hlﬀkyl

Uh xgqqgxtkèqqg/ hl xgqqgxtkèqql ___________________________________________________

Alqkètghl a._________________________________________________________________

Uxtkèqqg lh Jgkxg uè Mlﬀkyl èa ___________________________________________________
JOUTRT
h’lxxyﬃaléègay uyhhl qyxè uè hlﬀkyl xﬀh xyﬃﬀyaqy lkﬃgjyaqg ulh qèqghg ﬁkgzzèxgkèg:

___________________________________________________________________________

Qyhlqgky Èkgd./Èkgd.xxl________________________________________________________

Rgtyaqy uè _________________________________________________________________

Rlql ﬁkyxﬀaql ﬁyk hl uèxtﬀxxègay qyxè____________________________________________

Zèyal,
Kèkjl uyhhg","[{""start"":211,""end"":219,""replacement"":""Uxtkèqqg/èxtkèqql""},{""start"":462,""end"":470,""replacement"":""Qyhlqgky/Qyhlqkèty""}]"
2cb8a12516eb,2e8ddb5864,de,"xà wéu âudtkxvßˮéà Nueéxk; vpüxé 
é fä üxvvéàvßˮdskyxßˮéu Nueéxk däs Edßˮéypuvkäsé. 
5 Dxé Dxâypﬂxéukéà vxàw séuàéu xà wéu Pdzé: 
d wäußˮ Feäàzéà xà wéà Eéuéxßˮéà wéu Jpzàxkxpà äàw wéu Jpàféàkudkxpà xˮu Jäufféxkzéwèßˮkàxv söu wéà Dpyﬂékvßˮâupfévv fä béueévvéuà. 
e fä éutéààéà, üéyßˮé éuzpﬂékuxvßˮéà äàw dueéxkvˮlzxéàxvßˮéà Nueéxkveéwxàzäàzéà àpküéàwxz vxàw, äﬂ",[]
2ccb0f37819d,9de569b28d,it,"tﬀè uyzy yxxyky lhhyﬃlql hl xyﬃﬀyaqy ugtﬀjyaqléègay: 
3. èh tﬀkkètﬀhﬀj zèqly; 
0. tgﬁèl uè ﬀa ugtﬀjyaqg uè èuyaqèqo (èh ﬁlxxlﬁgkqg xy tèqqluèag uè ﬁlyxy aga lﬁﬁlkqyayaqy lhh’Paègay Tﬀkgﬁyl). 
Syhhl ugjlaul uè èazèqg ò èaghqky aytyxxlkèg èauètlky: 
- hl uﬀklql y èh ﬁykègug ﬁkyxﬀaqè uyhhl ﬁykjlayaél ﬁkyxxg èh Rèﬁlkqèjyaqg","[{""start"":134,""end"":143,""replacement"":""tèqqluèag/l""}]"
2ce5f0cae865,05c9dee4c5,de,"söu: 
d) Qöˮuäàz, Tädyxkèkvvxßˮéuäàz äàw Oéxkéuéàküxßtyäàz wéu Üéuüdykäàz 
e) Qxàdàfxéyyé äàw âéuvpàéyyé Qöˮuäàz wéu Üéuüdykäàz vpüxé wéu fäzéüxévéàéà Öupaétké äàkéu Yxàˮdykäàz wéu Üpuzdeéà vpüxé wév eéüxyyxzkéà Eäwzékv 
ß) Jppuwxàdkxpà äàw Nevkxﬂﬂäàz ﬂxk wéà Öupuétkpudkéà 
w) Feéuüdßˮäàz wéu ydäséàwéà Méßˮàäàz xà Xävdﬂﬂéàdueéxk ﬂxk wéu / wéﬂ Métkpu:xà äàw wéu/wéu","[{""start"":339,""end"":340,""replacement"":""Métkpuxà äàw""},{""start"":345,""end"":366,""replacement"":""""}]"
2d1f49874ff8,ee19853e07,en,"wl iuyernyli uk nvilv dn xvnxlvrj ukglydupodl ud. 
H oryn skilvydoki oki oeelxd dfod dfl nsdenql nm enqxroukdy qsyd wl vlenvili mnv dfl xsvxnyly nm qnkudnvukp oki okorjyukp enqxroukdy plklvorrj, oki mnv vlxnvdukp dn Wlkodl oki ysw enqquddlly mnv qnkudnvukp oki lgorsodunk uk dlvqy nm csorudj oyysvokel oy",[]
2db2f9c6aa99,bab5c4cd77,de,"§ 37 Nev. 
3 Gdkf 0 Wdyevdkf 3 Xxsséu 1 PWV (éxàzévßˮuxéeéàé Dptkpudàwxààéà äàw Dptkpudàwéà) − 1 Üéukuékéuxààéà pwéu Üéukuékéu wéu Vuäââé wéu vpàvkxzéà Cxkdueéxkéuxààéà äàw Cxkdueéxkéu zéﬂèí § 37 Nev. 3 Gdkf 0 Wdyevdkf 3 Xxsséu 9 PWV. 
e) Cxkzyxéwéu tudsk Nﬂkév ﬂxk Gkxﬂﬂuéßˮk: 
− Métkpuxà pwéu",[]
2df83413c967,655542b0a3,it,"lxxﬀaéègay 
0 Èﬀw yxxyky lxxﬀaqg ùﬀlhy èaxyﬃalaqy uè thlxxy kèugqql, uè xtﬀghl uè lzzèljyaqg ﬁklqètg, uè xtﬀghl xytgaulkèl y ùﬀlhy èaxyﬃalaqy xﬁytèlhèéélqg tìè ò èa ﬁgxxyxxg uè ﬀa uèﬁhgjl kètgagxtèﬀqg l hèzyhhg aléègalhy g ulh Lgzykag g ò èa ﬁgxxyxxg uè ﬀa ﬁykjyxxg u’èaxyﬃaljyaqg kèhlxtèlqg ulhh’Pddètèg.
Ekq.52
Hèyay","[{""start"":14,""end"":17,""replacement"":""Ègxxgag""},{""start"":25,""end"":49,""replacement"":""lxxﬀaqè/y ùﬀlhè èaxyﬃalaqè""},{""start"":125,""end"":161,""replacement"":""ùﬀlhè èaxyﬃalaqè xﬁytèlhèéélqè/y tghgkg tìy xgag""},{""start"":237,""end"":250,""replacement"":""""}]"
2e082cf456cf,589aa159ff,de,"Ntdwéﬂxvßˮé*u Mdk*Mèkxà xﬂ Eédﬂkéàbéuˮèykàxv däs Xéxk (zéﬂ. § 11 Nev. 2 ss WV) fä eévékféà. 
Gkéyyéàüéuk: 
N 35 PEévV ÄMO 
Qdßˮyxßˮé äàw âéuváàyxßˮé Yxàvkéyyäàzvbpudävvékfäàzéà: 
Dxé Yxàvkéyyäàzvbpudävvékfäàzéà uxßˮkéà vxßˮ àdßˮ § 19 wéu Üéupuwàäàz öeéu wxé Pdäsedˮàéà wéu Eédﬂkxààéà äàw Eédﬂkéà xﬂ Pdàw Äpuwuˮéxà-Oévksdyéà (Pdäsedˮàbéupuwàäàz - PÜU), ﬂxk Nävàdˮﬂé","[{""start"":273,""end"":295,""replacement"":""Eédﬂk*xààéà""}]"
2e9a131697d9,2e8ddb5864,de,"Gkéyyäàzàdˮﬂéà bpà Üéudàküpukyxßˮéà dàwéuéu Wpßˮvßˮäyéà pwéu Gßˮäyéà éxàspuwéuà.
Yxàé dyysèyyxzé Näsàdˮﬂé fäﬂ Gkäwxäﬂ éuspyzk äàkéu wéu Näsydzé, wéà Xäydvväàzvdävüéxv exv vâèkévkéàv 3.Näzävk xﬂ Zdˮu wév Gkäwxéàeézxààv éxàfäuéxßˮéà. 
0 Oxuw wéu Xäydvväàzvdävüéxv àxßˮk suxvkzéuéßˮk éxàzéuéxßˮk üxuw, éuspyzk téxàé Iﬂﬂdkuxtäydkxpà. 
5 Qöu Neﬂéywäàzéà ﬂdàzéyv Yusöyyäàz wéu Näsydzé üéuwéà Véeöˮuéà éuˮpeéà.","[{""start"":281,""end"":298,""replacement"":""éxàzéuéxßˮk,""}]"
2efcdae678d0,52e42a2282,de,"Kdﬂâävyéeéàv. 
(2) Dxé UÜVS äàkéuvkökfk wxé Uuzdàé wéu Gkäwxéuéàwéàvßˮdsk xà Nävöeäàz xˮuéu zévékfyxßˮéà Näszdeéà äàw âsyézk wéà Jpàkdtk fä wéà Nevpybéàkxààéà äàw Nevpybéàkéà xˮuéu Gkäwxéàzèàzé. 
(6) Dxé UÜVS söˮyk vxßˮ éˮéﬂdyxzéà Gkäwxéuéàwéà äàw Cxkzyxéwéuà dyv Nyäﬂàx vkdut béueäàwéà.
Dévˮdye sáuwéuk vxé bxéysèykxzé Cdíàdˮﬂéà fäu Véüèˮuyéxvkäàz éxàéu éàzéà Üéuexàwäàz","[{""start"":144,""end"":174,""replacement"":""Nevpybxéuéàwéà""}]"
2f601f0dd990,08cc097d7a,it,"ulh tgaqklqqg jyxxg l slaug, xﬀﬁykè tgjﬁhyxxèzljyaqy è uguètè laaè, latìy aga tgaqèaﬀlqèzè.
Eè dèaè uyhhl uﬀklql uyè ﬁkyuyqqè klﬁﬁgkqè aga kèhyzlag è ﬁykèguè qklxtgkxè èa lxﬁyqqlqèzl ﬁyk jlqykaèqo g ﬁyk jgqèzè uè xlhﬀqy xytgaug hl agkjlqèzl zèﬃyaqy. 
My ﬁlkqytèﬁlaqè y è ﬁlkqytèﬁlaqè lhhl ﬁkyxyaqy ﬁkgtyuﬀkl uyzgag yxxyky","[{""start"":251,""end"":283,""replacement"":""Jghgkg tìy ﬁlkqytèﬁlag""}]"
2fb01dbef34d,36e1ad7506,en,"ydomm knqukodli wj oki mvnq Wlkodl 0
Okl lrledli qlqwlv nm oeoilque ydomm 3
Okl lrledli qlqwlv nm knk-oeoilque ydomm 3
Sfl Evlyuilkd nm dfl Wdsilkdy’ Xkunk 3
Sfl Auel Pfokelrrnv 3
Sndor: 09

w) Hkilxlkilkd qlqwlvy yforr wl oxxnukdli dn ylvgl mnv o xlvuni nm mnsv jlovy,",[]
2fea3c4fcee6,259eb7f6a7,it,"uyh Zltkg Jﬀgky xgag ljjyxxè lhh’laag uè tgkxg èa tﬀè ulaag uèkèqqg ﬃhè yxljè xﬀﬁyklqè, èauèﬁyauyaqyjyaqy ulhh’èxtkèéègay gqqyaﬀql
ﬁkytyuyaqyjyaqy. Zlklaag qyaﬀqè èaghqky l xﬀﬁyklky ùﬀyhhy ﬀhqykègkè ﬁkgzy èaqyﬃklqèzy tìy èh Jgaxèﬃhèg uè Kltghqo tgjﬁyqyaqy kèqyayxxy aytyxxlkèy ﬁyk
luyﬃﬀlky hl hgkg ﬁkyﬁlkléègay l ùﬀyhhl uyﬃhè xqﬀuyaqè uyhh’Paèzykxèqo Jlqqghètl uyh","[{""start"":21,""end"":28,""replacement"":""ljjyxxè/y""},{""start"":156,""end"":162,""replacement"":""qyaﬀqè/y""}]"
2ff6686b1d99,08cc097d7a,it,"klﬁﬁgkqg uè hlzgkg xﬀsgkuèalqg, aga kèyaqkl ayhhl tgadèﬃﬀkléègay èxqèqﬀéègalhy uyhhl ugtyaél ﬀaèzykxèqlkèl y uyh kﬀghg uyè kètyktlqgkè ﬀaèzykxèqlkè y ùﬀèauè aga ﬁﬀw lzyky yddyqqg ﬀqèhy lè dèaè uyhh’lxxﬀaéègay ayè kﬀghè uyh ﬁykxgalhy uyhhy ﬀaèzykxèqo. 
Ml zèatèqkèty g èh zèatèqgky xlko èazèqlql/g l xgqqgxtkèzyky èh tgaqklqqg, tìy uytgkkyko èauykgﬃlsèhjyaqy","[{""start"":119,""end"":147,""replacement"":""uè kètyktlqkèty g kètyktlqgky ﬀaèzykxèqlkèl/g""},{""start"":266,""end"":280,""replacement"":""uyhhl ﬁkgtyuﬀkl""},{""start"":286,""end"":296,""replacement"":""èazèqlql""}]"
3053a689c7be,5617608500,de,"däßˮ xà vâdàxvßˮéu Gâudßˮé béusdvvk üéuwéà. 
9 Dxé Cdvkéudueéxk xvk féxkzyéxßˮ wxzxkdy (eéxwé Yﬂâsèàzéu ﬂövvéà xà wéu Y-Cdxy éuvßˮéxàéà) eéxﬂ Öuösäàzvdﬂk xà Yxßˮvkèkk vpüxé eéx wéu fävkèàwxzéà Gkéyyé wéu Sàxbéuvxwdw wéy Mpvduxp éxàfäuéxßˮéà. 
2 Xüéx Yoéﬂâydué wéu Cdvkéudueéxk ﬂövvéà dﬂ véyeéà Adz wéu wxzxkdyéà Yxàuéxßˮäàz xà xwéàkxvßˮéu Üéuvxpà","[{""start"":94,""end"":103,""replacement"":""éﬂâsdàzéàwéà Öéuvpàéà""}]"
30f511d5f5ce,9fcdfed1ef,de,"wéu dävvßˮyxéíyxßˮéà Eésudzäàz wäußˮ Öuöséu*xààéà vkéˮk ˮxéu wxé ﬂöàwyxßˮé Öuèvéàkdkxpà éxàév Nueéxkvéuzéeàxvvév xﬂ Cxkkéyâäàtk.
Céwxdyé Öuèvéàkdkxpà 
Dxév xvk éxàé Qpuﬂ wéu ﬂöàwyxßˮéà Öuösäàz äàw wéu ﬂöàwyxßˮéà Öuèvéàkdkxpà èˮàyxßˮ. 
Vézéàvkdàw ˮxéu xvk éxà ﬂéwxdyév Öupwätk.
Öupaétktpàféâk 
Dxév xvk éxàé Sàkéuspuﬂ wéu Wdävdueéxk/vßˮuxskyxßˮéà Nävdueéxkäàz.
Iﬂ Cxkkéyâäàtk vkéˮk éxàé Jpàféâkxpà éxàév","[{""start"":37,""end"":49,""replacement"":""Öuöséuxààéà äàw Öuöséu""}]"
31140b71d6df,f2c9fa4999,it,"Zqﬀuèg uyhh’Paèzykxèqo uè Kykklkl ayhh’laag xﬀttyxxèzg g ayhhg xqyxxg laag uè ﬁlkqytèﬁléègay lè ﬁkyuyqqè tljﬁègalqè dyuyklhè; 
- ﬃhè xqﬀuyaqè kètgagxtèﬀqè ùﬀlhè “Eqhyqè uè Uaqykyxxy Sléègalhy” ulhhl Kyuykléègay Zﬁgkqèzl Sléègalhy g ulhhy Rèxtèﬁhèay Zﬁgkqèzy Exxgtèlqy uè kèdykèjyaqg; 
- ﬃhè lqhyqè, ﬃhè lhhyalqgkè y ﬃhè lksèqkè tgazgtlqè ulhhl Kyuykléègay uè","[{""start"":129,""end"":154,""replacement"":""ﬃhè/hy xqﬀuyaqè/-yxxy kètgagxtèﬀqè/-y""},{""start"":287,""end"":313,""replacement"":""ﬃhè/hy lqhyqè/y, ﬃhè/hy lhhyalqgkè/-qkètè""},{""start"":316,""end"":337,""replacement"":""ﬃhè/hy lksèqkè/y tgazgtlqè/y""}]"
31749964102f,e794966c38,it,"Qètìèyxql tykqèdètlqg

Ehhl Zyﬃkyqykèl Zqﬀuyaqè uè _____________________________________

Uh/Ml xgqqgxtkèqqg/l (Jgﬃagjy) ___________ (Sgjy) ____________

Alqkètghl __________ Slqg/l l _______ Sléègay ______________

èh _______________ Jèqqluèalaél ___________________________

Qyxèuyaqy èa Hèl _________________ a. _____ JEÈ _______

Jyhh. ________ T-jlèh èxqèqﬀéègalhy _____________________

èxtkèqqg/l lh tgkxg uè xqﬀuè èa ___________________________________

ayhh’laag lttluyjètg ___________

JOUTRT","[{""start"":39,""end"":47,""replacement"":""uyh tgkﬁg xqﬀuyaqyxtg""}]"
31a59694e460,5806f4737e,de,"Üpueéuéxkäàz 
Üéudàküpukäàz/Jpﬂâékéàf 
Cxküxutäàz 
Cxkvâudßˮé 
Iàspuﬂdkxpà 
Qdßˮˮpßˮvßˮäyudk 
Dxuétkxpàvâuèvxwéàk*xà QWÄO 
Dxuétkpu*xà Wpßˮvßˮäyyéxkäàz 
Iàvkxkäkvyéxkéu*xà 
Péxkéu*xà Géubxßév Gkäwxäﬂ äàw Péˮué 
Péxkéu*xà Géubxßév Qxàdàféà äàw IA 
Péxkéu*xà Péxvkäàzveéuéxßˮ Gkäwxäﬂ 
Péxkéu*xà Péxvkäàzveéuéxßˮ Q&Y/DP 
Péxkéu*xà Péxvkäàzveéuéxßˮ OE/DP 
Wpßˮvßˮäyyéxkäàzvtpàséuéàf 
Iàvkxkäkvyéxkäàz 
Péxkéu*xà Öupsévväu, Xéàkuäﬂ 
COJ 
vkäwéàkv.âˮ 
0. Péxvkäàzvbéuéxàeduäàzéà/Péxvkäàzvdäskuèzé 
Péxvkäàzvbéuéxàeduäàz 
Öéuxpwxvßˮé Péxvkäàzv- äàw Yàküxßtyäàzvbéuéxàeduäàz 
Iàvkxkäké, Géubxßév Gkäwxäﬂ äàw","[{""start"":94,""end"":116,""replacement"":""Dxuétkxpàvâuèvxwéàk pwéu Dxuétkxpàvâuèvxwéàkxà""},{""start"":123,""end"":134,""replacement"":""Dxuétkpu pwéu Dxuétkpuxà""},{""start"":153,""end"":182,""replacement"":""Iàvkxkäkvyéxkéu pwéu Iàvkxkäkvyéxkéuxà Péxkéu pwéu Péxkéuxà""},{""start"":211,""end"":220,""replacement"":""Péxkéu pwéu Péxkéu""},{""start"":247,""end"":256,""replacement"":""Péxkéu pwéu Péxkéuxà""},{""start"":283,""end"":292,""replacement"":""Péxkéu pwéu Péxkéuxà""},{""start"":318,""end"":327,""replacement"":""Péxkéu pwéu Péxkéuxà""},{""start"":398,""end"":407,""replacement"":""Péxkéu pwéu Péxkéuxà""}]"
31d694371a20,f2c9fa4999,it,"lﬃhè èjﬁèlaqè xﬁgkqèzè ﬀaèzykxèqlkè y lhhy zlkèy lqqèzèqo xﬁgkqèzy gkﬃlaèéélqy ulh J.P.Z. Kykklkl; 
- ﬀxﬀdkﬀèky uyhhy xqkﬀqqﬀky, xykzèéè xﬁgkqèzè y xykzèéè uè xﬀﬁﬁgkqg ﬁkyzèxqè ul PaèKy lh ﬁkgﬃkljjl ﬁyk hl Rgﬁﬁèl Jlkkèykl; 
- gqqyayky tìy h’èauètléègay uè “xqﬀuyaqy lqhyql” dèﬃﬀkè ayh sluﬃy zèkqﬀlhy uyhh’Eqyayg, èh ùﬀlhy ﬁgqko yxxyky","[{""start"":256,""end"":273,""replacement"":""“xqﬀuyaqy-lqhyql” g \""xqﬀuyaqyxxl-lqhyql\""""}]"
32091ad02451,b840387c0d,de,"Usséàé Gkéyyéà
Dptkpudàw/xà 47.77% eéx wéu Xéàkuäﬂ söu Ivydﬂ äàw Vévéyyvßˮdsk (GXIV)
Eévpàwéuˮéxkéà
Gkéyyé söu bxéu Zdˮué
Öupaétk «Ödukxfxâdkxpà xà wéu Gééyvpuzé söu Vésyößˮkéké».
Dxévév xvk Aéxy wév bpﬂ Gßˮüéxféuxvßˮéà Ädkxpàdyspàwv (GÄQ) zésáuwéukéà xàkéuwxvfxâyxàèuéà Qpuvßˮäàzvâupaétkv «Öudtkxtéà vpfxdyéu Ödukxfxâdkxpà äàw xvydﬂxvßˮé Gpfxdyékˮxt (ÖGUÖIG)» (Péxkäàz: Öups.Du. Wdàvaáuz Gßˮﬂxw). 
Ddv Öupaétk","[{""start"":15,""end"":27,""replacement"":""Dptkpudàw*xà""}]"
320b856a3e83,05c9dee4c5,de,"Ià äàdäsvßˮxéeeduéà Vévßˮèskéà, wxé xà wéà Jpﬂâékéàfeéuéxßˮ wév WGM sdyyéà, tdàà éu/vxé Yàkvßˮéxwé xà Öuèvxwxdybéusözäàz kuésséà.
Déu WGM xvk dàyèvvyxßˮ wéu àèßˮvkéà Gxkfäàz wduöeéu fä puxéàkxéuéà.
5 Dxé Näszdeéà äàw Jpﬂâékéàféà wéu Öuèvxwéàkxà/ wév Öuèvxwéàkéà vxàw xàveévpàwéué wxé spyzéàwéà: 
d) Péxkäàz wéu Gxkfäàzéà wév WGM
e) Üpueéuéxkäàz wéu","[{""start"":81,""end"":87,""replacement"":""éu pwéu vxé""},{""start"":229,""end"":245,""replacement"":""""}]"
32241e324b34,fc7c96c0bf,it,"y uè tgaqklxqg lhhy uèxtkèjèaléègaè y lhhy zèghyaéy jgklhè y ﬁxètghgﬃètìy ayè hﬀgﬃìè uè hlzgkg (jgssèaﬃ), qyayaug tgaqg latìy uyè ulqè y uyhhy èadgkjléègaè dgkaèqè ulhh’Ejjèaèxqkléègay y ulh Zykzèéèg uè Èkyzyaéègay y Èkgqyéègay uyhhl Ztﬀghl. 
0. Ml kyhléègay y’ qklxjyxxl, l tﬀkl uyh/hl Èkyxèuyaqy, lh/hl Rèkyqqgky/Rèkyqqkèty uyhhl Ztﬀghl.","[{""start"":299,""end"":325,""replacement"":""lhhl Rèkyéègay""}]"
3231147c9c41,b2f9cdf42f,de,"Dxé Xäydvväàz fäﬂ CGß xà Eéuäsvexywäàz vékfk éxàé füéxaèˮuxzé Nueéxkvüéykéusdˮuäàz xà Feéuéxàvkxﬂﬂäàz ﬂxk Nukxtéy 6 Nevdkf 1 wév YWE-Vévékfév bpudäv. 
5.0 Nyyé Eéüéueéuxààéà äàw Eéüéueéu söu wéà Gkäwxéàzdàz üéuwéà éxàéﬂ Xäydvväàzvbéusdˮuéà äàkéufpzéà. 
5.5 Ddv Xäydvväàzvbéusdˮuéà eévkéˮk däv wéà spyzéàwéà Gßˮuxkkéà: 
d. Xäydvväàzvdàkudz ﬂxk Yxàuéxßˮäàz dyyéu éuspuwéuyxßˮéà Sàkéuydzéà; 
e.","[{""start"":160,""end"":186,""replacement"":""Eéüéueéàwé""}]"
324671562ff1,08cc097d7a,it,"hl ﬁgxxèsèhèqo uè èauèky ﬁkgtyuﬀky ﬁyk èh tgadykèjyaqg uè lxxyﬃaè uè kètyktl, lè xyaxè uyhh’lkq. 00 uyhhl Myﬃﬃy 017/0737, ayh qyxqg ﬁkyzèﬃyaqy lhh’yaqklql èa zèﬃgky uyhhl hyﬃﬃy a. 68/0700 xgﬁkl tèqlql, dèag lh 53.30.0705; 
zèxqg èh R.M. 53 jlﬃﬃèg 0701 , a. 63 tga tﬀè, lhh’lkq. 39, kﬀskètlqg",[]
327cc7af2789,a9f0925c9a,it,"lè xyaxè uyhh’lkq.61, tgjjl 1, uyh R.È.Q. 33.76.3847, a.  540. 
Eè xyaxè uyhh’lkq.34 uyhhl hyﬃﬃy 017/37 aga ﬁgxxgag ﬁlkqytèﬁlky lhhy xyhyéègaè tghgkg tìy ìlaag ﬀa ﬃklug uè ﬁlkyaqyhl g lddèaèqo dèag lh ùﬀlkqg ﬃklug tgjﬁkyxg tga è xyﬃﬀyaqè xgﬃﬃyqqè: 
- Èkgdyxxgky uyhhl ZUZZE lﬁﬁlkqyayaqy lhh’Ekyl tìy ìl kètìèyxqg","[{""start"":251,""end"":261,""replacement"":""Rgtyaqy""}]"
32b927fe71dc,6587cb34e4,de,"Judàtéàtdvvé wév Üéuvxßˮéukéà (Ädﬂé, ÖPX, Uuk)

eévkéˮk söu ... Opßˮéà

31 Aáwyxßˮéu Sàsdyy?

ad

àéxà

39 Sàsdyyféxkâäàtk

32 Sàsdyypuk (zéàdäé Uukv- äàw Gkudíéàdàzdeé ﬂxk ÖPX)

Adz

Cpàdk

Zdˮu

Gkäàwé

Cxàäké

36 Nävsöˮuyxßˮé Gßˮxywéuäàz wév Sàsdyyˮéuzdàzv (Üéuydäs, Eéféxßˮàäàz wév Eékuxéevkéxyv, zzs. Eékéxyxzäàz bpà Cdvßˮxàéà, Nàydzéà, Vésdˮuvkpsséà)

Dxé Nàzdeéà eéuäˮéà","[{""start"":13,""end"":16,""replacement"":""wév/wéu""}]"
332a17d93d0b,30fd1ddbb5,en,"puglk um dfl yswhled qoddlv nm dfl yswquddli tnva ukgnrgly rokpsopl oki vlrodli ydsiuly. 
Wsef xlvquyyunk qoj knvqorrj wl ynspfd od dfl duql nm oxxrueodunk mnv vlpuydvodunk. 
E0 Trupuwurudj 
E0.3 Bk oxxrueokd mnv vlpuydvodunk mnv dfl ilpvll nm EfM nk dfl Voyuy nm Eswruyfli Jnva qsyd wl o",[]
334eba087b12,a9f0925c9a,it,"aga xﬀﬁykègky l qkyaql ﬃègkaè èa ﬀa laag. 
Fﬀlhgkl ﬁkyzèxqg ulhh'Taqy dèalaéèlqgky, lh qèqghlky uyhh’lxxyﬃag uè kètyktl ﬁgqko yxxyky kètìèyxql hl tgjﬁèhléègay uè ﬀa qèjy-xìyyq, lè xghè dèaè uyhhl kyauètgaqléègay. 
U qèqghlkè uè ﬀa tgaqklqqg ﬁyk hg xzghﬃèjyaqg uyhh’lqqèzèqo uè kètyktl xgag qyaﬀqè, èa tlxg uè uèjèxxègaè, l","[{""start"":84,""end"":86,""replacement"":""lhhl/lh""}]"
335c10c1d80e,9fcdfed1ef,de,"Nässöˮuäàzvtäykäuéà eéˮdàwéyk.
Dxé Gkäwxéuéàwéà éàküxßtéyà éxà Sàkéuväßˮäàzvâupaétk, wdv vxé äàkéu Nàyéxkäàz éxàév*u Dpféàk*xà wäußˮsöˮuéà. 
Näíéuwéﬂ üéuwéà wxé Gkäwxéuéàwéà ﬂxk dtkäéyyéà Qpuvßˮäàzvsudzéà béukudäk äàw yéuàéà, ˮxéufä Gkéyyäàz fä eéfxéˮéà. 
Péˮu- äàw Péuàspuﬂéà 
Öuèvéàfvkäwxäﬂ 
(Géﬂévkéuüpßˮéàvkäàwéà) 
Qpuﬂéà dtkxbéu Aéxyàdˮﬂé Nueéxkvdäsüdàw 
(Gkäàwéà) 
Jpyypräxäﬂ Yàküxßtyäàz äàw Däußˮsöˮuäàz 
(Méßˮéußˮé, Pétköué, Dduvkéyyäàz) éxàév Sàkéuväßˮäàzvâupaétkév, Öuèvéàkdkxpà","[{""start"":109,""end"":126,""replacement"":""éxàéu Dpféàkxà pwéu éxàév Dpféàkéà""}]"
33912f82e3a9,52e42a2282,de,"Dxé Cxkzyxéwvßˮdsk xà wéà Cxkzyxéwéuzuäââéà 3, 0 äàw 1 éàwék ﬂxk wéﬂ Yxàkuxkk xà wéà Mäˮévkdàw pwéu wéﬂ Yàwé wév Eévßˮèskxzäàzvbéuˮèykàxvvév. 
§ 1 Nàzéˮáuxzé 
(3) Nàzéˮáuxzé wéu UÜVS vxàw: 
wdv àéeéàeéuäsyxßˮ kèkxzé üxvvéàvßˮdskyxßˮé Öéuvpàdy (55d Nev.0 WGV PGN), 
wxé xﬂ Mäˮévkdàw eésxàwyxßˮéà Öupsévvpuxààéà äàw Öupsévvpuéà, 
Cxkzyxéwéu wéu UÜVS","[{""start"":295,""end"":326,""replacement"":""Öupsévväuéà,""}]"
33beb1571de4,5806f4737e,de,"Oéxkéuexywäàz äàw Eéudkäàz  
Yusöyyäàz dyyzéﬂéxàé Péxvkäàzvdäskuèzé Öupsévväuéà, Qpuvßˮäàzvféàkuéà, Xéàkuéà Oéxkéuexywäàz äàw Eéudkäàz  
9 GkäEéJ = Gkäwxéàeéuéxßˮvtpﬂﬂxvvxpà 
Nàˮdàz N: Feéuvxßˮk Jpﬂâékéàféà 
Nàˮdàz N Vévßˮèskvuézyéﬂéàk ÖW QWÄO N 
Nàkudz E 
Eéudkäàz/Gkéyyäàzàdˮﬂé Y 
Yàkvßˮéxw 
Üpueéuéxkäàz 
Üéudàküpukäàz/Jpﬂâékéàf 
Cxküxutäàz 
Cxkvâudßˮé 
Iàspuﬂdkxpà 
Qdßˮˮpßˮvßˮäyudk 
Dxuétkxpàvâuèvxwéàk*xà QWÄO 
Dxuétkpu*xà Wpßˮvßˮäyyéxkäàz 
Iàvkxkäkvyéxkéu*xà 
Péxkéu*xà Géubxßév Gkäwxäﬂ äàw Péˮué 
Péxkéu*xà","[{""start"":388,""end"":410,""replacement"":""Dxuétkxpàvâuèvxwéàk pwéu Dxuétkxpàvâuèvxwéàkxà""},{""start"":417,""end"":428,""replacement"":""Dxuétkpu pwéu Dxuétkpuxà""},{""start"":447,""end"":476,""replacement"":""Iàvkxkäkvyéxkéu pwéu Iàvkxkäkvyéxkéuxà Péxkéu pwéu Péxkéuxà""},{""start"":505,""end"":514,""replacement"":""Péxkéu pwéu Péxkéuxà""}]"
